-1 1:-1 2:-1 3:1 4:-1 5:-1 6:-1 7:0.257897 8:0.265401 9:0.264469 10:0.254768 11:0.261415 12:0.260736 13:0.257207 14:0.277529 15:0.249966 16:0.249583 17:0.258215 18:0.273173 19:0.275396 20:0.259875 21:0.243312 22:0.163622 23:0.21278 24:0.317083 25:0.274376 26:0.346359 27:0.241774 28:0.252163 29:0.190835 30:0.33255 31:0.305043 32:0.265938 33:0.266051 34:0.271116 35:0.299133 36:0.207178 37:0.320277 38:0.325248 39:0.319882 40:0.313426 41:0.320318 42:0.203204 43:0.192605 44:-0.135105 45:-0.120696 46:0.0573038 47:-0.097862 48:-0.260772 49:-0.115167 50:-0.279501 51:0.820918 52:0.286895 53:0.334429 54:0.338136 55:0.331336 56:0.324433 57:0.330643 58:0.281917 59:0.266946 60:-0.142269 61:-0.0684434 62:0.121697 63:-0.0147853 64:-0.231657 65:-0.0915999 66:-0.0710986 67:0.867872 68:0.137107 69:0.311941 70:0.314844 71:0.307012 72:0.299728 73:0.305951 74:0.186913 75:0.173079 76:-0.100235 77:-0.151735 78:0.127561 79:-0.0295275 80:-0.241081 81:-0.0157488 82:0.236345 83:0.916786 84:0.0861486 85:0.290597 86:0.294658 87:0.288592 88:0.283546 89:0.291598 90:0.200276 91:0.192722 92:0.0117232 93:-0.0175033 94:0.236743 95:0.0979547 96:-0.0377968 97:0.396945 98:0.68038 99:0.889674 100:0.0829517 101:0.246948 102:0.25098 103:0.246384 104:0.242878 105:0.250709 106:0.183675 107:0.180631 108:-0.00522624 109:-0.0106083 110:0.192686 111:0.0853938 112:0.038226 113:0.395441 114:0.58298 115:0.580893 116:-0.223762
-1 1:-1 2:1 3:-1 4:-1 5:-1 6:-1 7:0.265401 8:0.264469 9:0.254768 10:0.261415 11:0.260736 12:0.257207 13:0.277529 14:0.249966 15:0.249583 16:0.258215 17:0.273173 18:0.275396 19:0.259875 20:0.243312 21:0.163622 22:0.21278 23:0.317083 24:0.274376 25:0.346359 26:0.241774 27:0.252163 28:0.190835 29:0.33255 30:0.305043 31:0.265938 32:0.266051 33:0.271116 34:0.299133 35:0.207178 36:0.251906 37:0.325248 38:0.319882 39:0.313426 40:0.320318 41:0.319298 42:0.206602 43:0.179841 44:-0.161389 45:-0.0725383 46:0.029031 47:-0.0753131 48:-0.292112 49:-0.0815251 50:-0.248954 51:0.876934 52:0.170104 53:0.338136 54:0.331336 55:0.324433 56:0.330643 57:0.328197 58:0.282537 59:0.25494 60:-0.165475 61:0.00823276 62:0.0771865 63:-0.0113106 64:-0.263408 65:-0.0683867 66:-0.00518224 67:0.890232 68:0.0516776 69:0.314845 70:0.307013 71:0.29973 72:0.305952 73:0.303049 74:0.187233 75:0.163692 76:-0.114286 77:-0.0705232 78:0.0785347 79:-0.0370006 80:-0.259717 81:0.0123962 82:0.311819 83:0.912879 84:0.0396567 85:0.294548 86:0.288502 87:0.283461 88:0.29148 89:0.29076 90:0.203129 91:0.187731 92:0.00518646 93:0.0608042 94:0.190324 95:0.0941729 96:-0.038105 97:0.424918 98:0.732339 99:0.861622 100:0.052383 101:0.251129 102:0.24649 103:0.242892 104:0.250632 105:0.250865 106:0.187099 107:0.17765 108:-0.00926535 109:0.0554893 110:0.1522 111:0.0821426 112:0.0400646 113:0.413866 114:0.61596 115:0.544862 116:-0.250182
1 1:1 2:-1 3:-1 4:-1 5:-1 6:-1 7:0.264469 8:0.254768 9:0.261415 10:0.260736 11:0.257207 12:0.277529 13:0.249966 14:0.249583 15:0.258215 16:0.273173 17:0.275396 18:0.259875 19:0.243312 20:0.163622 21:0.21278 22:0.317083 23:0.274376 24:0.346359 25:0.241774 26:0.252163 27:0.190835 28:0.33255 29:0.305043 30:0.265938 31:0.266051 32:0.271116 33:0.299133 34:0.207178 35:0.251906 36:0.25119 37:0.319882 38:0.313426 39:0.320318 40:0.319298 41:0.318929 42:0.192605 43:0.192472 44:-0.21154 45:0.0504437 46:-0.0435918 47:-0.0657032 48:-0.325736 49:-0.0727813 50:-0.190144 51:0.89805 52:0.116948 53:0.331336 54:0.324433 55:0.330643 56:0.328197 57:0.326232 58:0.266946 59:0.267473 60:-0.202572 61:0.145655 62:-0.00181878 63:-0.0243159 64:-0.293048 65:-0.0620897 66:0.0831482 67:0.887524 68:0.00897921 69:0.307015 70:0.299731 71:0.305953 72:0.30305 73:0.300842 74:0.173082 75:0.177453 76:-0.136257 77:0.0571472 78:0.00620669 79:-0.0577648 80:-0.273709 81:0.0297806 82:0.400332 83:0.892742 84:0.020868 85:0.288398 86:0.283377 87:0.291401 88:0.290648 89:0.290824 90:0.192849 91:0.204603 92:-0.00694596 93:0.174571 94:0.126978 95:0.0801614 96:-0.0332522 97:0.445881 98:0.789701 99:0.821835 100:0.0378019 101:0.2467 102:0.243059 103:0.25071 104:0.250853 105:0.251883 106:0.179562 107:0.193187 108:-0.0176685 109:0.149477 110:0.0986431 111:0.0706448 112:0.0461237 113:0.42678 114:0.652342 115:0.499932 116:-0.263267
1 1:-1 2:-1 3:-1 4:-1 5:-1 6:1 7:0.254768 8:0.261415 9:0.260736 10:0.257207 11:0.277529 12:0.249966 13:0.249583 14:0.258215 15:0.273173 16:0.275396 17:0.259875 18:0.243312 19:0.163622 20:0.21278 21:0.317083 22:0.274376 23:0.346359 24:0.241774 25:0.252163 26:0.190835 27:0.33255 28:0.305043 29:0.265938 30:0.266051 31:0.271116 32:0.299133 33:0.207178 34:0.251906 35:0.25119 36:0.246448 37:0.313426 38:0.320318 39:0.319298 40:0.318929 41:0.324405 42:0.179841 43:0.202038 44:-0.271236 45:0.155427 46:-0.0848745 47:-0.0652044 48:-0.358377 49:-0.0733418 50:-0.0914687 51:0.849091 52:0.0777606 53:0.324433 54:0.330643 55:0.328197 56:0.326232 57:0.329159 58:0.25494 59:0.274761 60:-0.235267 61:0.245152 62:-0.0432896 63:-0.0501267 64:-0.317089 65:-0.0616296 66:0.197363 67:0.845724 68:-0.0183493 69:0.299732 70:0.305954 71:0.303051 72:0.300843 73:0.303593 74:0.163694 75:0.185539 76:-0.151215 77:0.138874 78:-0.0331149 79:-0.0879018 80:-0.280393 81:0.0444934 82:0.502255 83:0.850167 84:0.010494 85:0.283273 86:0.291316 87:0.290568 88:0.290712 89:0.295718 90:0.187865 91:0.215653 92:-0.0118388 93:0.242467 94:0.094745 95:0.059774 96:-0.0213617 97:0.465012 98:0.851999 99:0.766718 100:0.0282641 101:0.243454 102:0.251067 103:0.251123 104:0.252067 105:0.257238 106:0.176896 107:0.203822 108:-0.0195471 109:0.204303 110:0.0721067 111:0.0545568 112:0.0581194 113:0.438468 114:0.692123 115:0.444107 116:-0.270798
-1 1:-1 2:-1 3:-1 4:-1 5:1 6:-1 7:0.261415 8:0.260736 9:0.257207 10:0.277529 11:0.249966 12:0.249583 13:0.258215 14:0.273173 15:0.275396 16:0.259875 17:0.243312 18:0.163622 19:0.21278 20:0.317083 21:0.274376 22:0.346359 23:0.241774 24:0.252163 25:0.190835 26:0.33255 27:0.305043 28:0.265938 29:0.266051 30:0.271116 31:0.299133 32:0.207178 33:0.251906 34:0.25119 35:0.246448 36:0.275421 37:0.320318 38:0.319298 39:0.318929 40:0.324405 41:0.297896 42:0.192472 43:0.189565 44:-0.24662 45:0.193565 46:-0.0597433 47:-0.1449 48:-0.411247 49:-0.0680023 50:0.00881746 51:0.823167 52:0.0383415 53:0.330643 54:0.328197 55:0.326232 56:0.329159 57:0.302052 58:0.267473 59:0.2607 60:-0.182261 61:0.263974 62:-0.0230837 63:-0.13899 64:-0.349149 65:-0.057797 66:0.308425 67:0.81735 68:-0.0430307 69:0.305955 70:0.303052 71:0.300844 72:0.303594 73:0.276736 74:0.177456 75:0.1741 76:-0.0992001 77:0.140051 78:-0.0243051 79:-0.162755 80:-0.289709 81:0.0627856 82:0.596193 83:0.815045 84:0.000138001 85:0.291217 86:0.290489 87:0.290637 88:0.295612 89:0.273009 90:0.204746 91:0.208541 92:0.0399426 93:0.237308 94:0.104577 95:0.00502917 96:-0.0104653 97:0.486171 98:0.905038 99:0.71751 100:0.0193464 101:0.251432 102:0.25145 103:0.252307 104:0.257392 105:0.238962 106:0.192622 107:0.199018 108:0.0252364 109:0.198004 110:0.0806415 111:0.0104336 112:0.0691085 113:0.451209 114:0.723316 115:0.393402 116:-0.278071
1 1:-1 2:-1 3:-1 4:1 5:-1 6:-1 7:0.260736 8:0.257207 9:0.277529 10:0.249966 11:0.249583 12:0.258215 13:0.273173 14:0.275396 15:0.259875 16:0.243312 17:0.163622 18:0.21278 19:0.317083 20:0.274376 21:0.346359 22:0.241774 23:0.252163 24:0.190835 25:0.33255 26:0.305043 27:0.265938 28:0.266051 29:0.271116 30:0.299133 31:0.207178 32:0.251906 33:0.25119 34:0.246448 35:0.275421 36:0.219086 37:0.319298 38:0.318929 39:0.324405 40:0.297896 41:0.305225 42:0.202038 43:0.15132 44:-0.144445 45:0.106838 46:-0.00765682 47:-0.230959 48:-0.417894 49:-0.0946427 50:0.140733 51:0.801343 52:0.00344438 53:0.328197 54:0.326232 55:0.329159 56:0.302052 57:0.310538 58:0.274761 59:0.226789 60:-0.0643402 61:0.163011 62:0.0133306 63:-0.223743 64:-0.338575 65:-0.071447 66:0.433099 67:0.790835 68:-0.0645129 69:0.303054 70:0.300845 71:0.303595 72:0.276737 73:0.287603 74:0.185541 75:0.146619 76:-0.00253087 77:0.0338281 78:-0.00592743 79:-0.228195 80:-0.264148 81:0.0716089 82:0.692775 83:0.780564 84:-0.00831043 85:0.290385 86:0.290553 87:0.295532 88:0.272898 89:0.287085 90:0.215797 91:0.187569 92:0.126327 93:0.140458 94:0.121963 95:-0.0380061 96:0.0287885 97:0.501358 98:0.955595 99:0.669108 100:0.0110262 101:0.251807 102:0.252625 103:0.257622 104:0.239106 105:0.252462 106:0.203199 107:0.182732 108:0.0976309 109:0.116572 110:0.095226 111:-0.0230948 112:0.102197 113:0.459163 114:0.751505 115:0.343922 116:-0.284621
-1 1:-1 2:-1 3:1 4:-1 5:-1 6:-1 7:0.257207 8:0.277529 9:0.249966 10:0.249583 11:0.258215 12:0.273173 13:0.275396 14:0.259875 15:0.243312 16:0.163622 17:0.21278 18:0.317083 19:0.274376 20:0.346359 21:0.241774 22:0.252163 23:0.190835 24:0.33255 25:0.305043 26:0.265938 27:0.266051 28:0.271116 29:0.299133 30:0.207178 31:0.251906 32:0.25119 33:0.246448 34:0.275421 35:0.219086 36:0.17477 37:0.318929 38:0.324405 39:0.297896 40:0.305225 41:0.316875 42:0.189565 43:0.109072 44:-0.0507972 45:0.0578942 46:0.00454182 47:-0.261984 48:-0.398447 49:-0.190023 50:0.275939 51:0.819988 52:-0.0577864 53:0.326232 54:0.329159 55:0.302052 56:0.310538 57:0.32149 58:0.2607 59:0.198288 60:0.0312386 61:0.109502 62:0.00414661 63:-0.257459 64:-0.305508 65:-0.117455 66:0.54801 67:0.782948 68:-0.0981363 69:0.300846 70:0.303596 71:0.276738 72:0.287603 73:0.300177 74:0.174102 75:0.12773 76:0.0685177 77:-0.0229572 78:-0.0252045 79:-0.249884 80:-0.221384 81:0.0631072 82:0.774899 83:0.755164 84:-0.0224941 85:0.290404 86:0.295401 87:0.272771 88:0.286923 89:0.302208 90:0.208612 91:0.176168 92:0.186439 93:0.091105 94:0.107078 95:-0.0420732 96:0.0807471 97:0.505988 98:0.992205 99:0.62669 100:-0.000315193 101:0.252894 102:0.257851 103:0.239244 104:0.252512 105:0.266587 106:0.198276 107:0.174804 108:0.146915 109:0.0756041 110:0.0829097 111:-0.023804 112:0.144605 113:0.459014 114:0.767764 115:0.299944 116:-0.292479
-1 1:-1 2:1 3:-1 4:-1 5:-1 6:-1 7:0.277529 8:0.249966 9:0.249583 10:0.258215 11:0.273173 12:0.275396 13:0.259875 14:0.243312 15:0.163622 16:0.21278 17:0.317083 18:0.274376 19:0.346359 20:0.241774 21:0.252163 22:0.190835 23:0.33255 24:0.305043 25:0.265938 26:0.266051 27:0.271116 28:0.299133 29:0.207178 30:0.251906 31:0.25119 32:0.246448 33:0.275421 34:0.219086 35:0.17477 36:0.264618 37:0.324405 38:0.297896 39:0.305225 40:0.316875 41:0.3196 42:0.15132 43:0.0821821 44:0.0573038 45:0.00841332 46:0.00848494 47:-0.294462 48:-0.380816 49:-0.165525 50:0.327666 51:0.80985 52:-0.121744 53:0.329159 54:0.302052 55:0.310538 56:0.32149 57:0.321841 58:0.226789 59:0.194691 60:0.121697 61:0.0647178 62:-0.018768 63:-0.288649 64:-0.272994 65:-0.0850205 66:0.598123 67:0.755082 68:-0.129052 69:0.303597 70:0.276739 71:0.287604 72:0.300178 73:0.301375 74:0.14662 75:0.134563 76:0.127607 77:-0.0678413 78:-0.0551323 79:-0.266598 80:-0.17982 81:0.108811 82:0.806376 83:0.717243 84:-0.0326389 85:0.295215 86:0.272602 87:0.286754 88:0.302003 89:0.306091 90:0.187519 91:0.18957 92:0.232797 93:0.054851 94:0.0843236 95:-0.0405781 96:0.130221 97:0.543463 98:0.992428 99:0.575441 100:-0.00868626 101:0.258041 102:0.239391 103:0.252568 104:0.266553 105:0.270841 106:0.18179 107:0.187849 108:0.183795 109:0.046127 110:0.0642979 111:-0.0198781 112:0.184199 113:0.482929 114:0.754666 115:0.249601 116:-0.297072
-1 1:1 2:-1 3:-1 4:-1 5:-1 6:-1 7:0.249966 8:0.249583 9:0.258215 10:0.273173 11:0.275396 12:0.259875 13:0.243312 14:0.163622 15:0.21278 16:0.317083 17:0.274376 18:0.346359 19:0.241774 20:0.252163 21:0.190835 22:0.33255 23:0.305043 24:0.265938 25:0.266051 26:0.271116 27:0.299133 28:0.207178 29:0.251906 30:0.25119 31:0.246448 32:0.275421 33:0.219086 34:0.17477 35:0.264618 36:0.254129 37:0.297896 38:0.305225 39:0.316875 40:0.3196 41:0.298132 42:0.109072 43:0.151288 44:0.029031 45:0.101771 46:-0.0639808 47:-0.328286 48:-0.357037 49:-0.164157 50:0.433151 51:0.749365 52:-0.159989 53:0.302052 54:0.310538 55:0.32149 56:0.321841 57:0.299684 58:0.198288 59:0.284003 60:0.0771865 61:0.154315 62:-0.110603 63:-0.31616 64:-0.235081 65:-0.0640992 66:0.676049 67:0.699356 68:-0.148898 69:0.276739 70:0.287604 71:0.300178 72:0.301375 73:0.280691 74:0.12773 75:0.225248 76:0.0785759 77:0.00773783 78:-0.135275 79:-0.277385 80:-0.135207 81:0.147655 82:0.85201 83:0.663611 84:-0.0326782 85:0.272383 86:0.286552 87:0.301799 88:0.30585 89:0.289627 90:0.176016 91:0.279444 92:0.186125 93:0.123528 94:0.0214982 95:-0.0329304 96:0.180542 97:0.575312 98:0.999269 99:0.513862 100:-0.0102356 101:0.239505 102:0.25264 103:0.266531 104:0.270727 105:0.257649 106:0.173672 107:0.264772 108:0.143299 109:0.103222 110:0.0130414 111:-0.0109269 112:0.223606 113:0.502002 114:0.746481 115:0.191824 116:-0.295515
1 1:-1 2:-1 3:-1 4:-1 5:-1 6:1 7:0.249583 8:0.258215 9:0.273173 10:0.275396 11:0.259875 12:0.243312 13:0.163622 14:0.21278 15:0.317083 16:0.274376 17:0.346359 18:0.241774 19:0.252163 20:0.190835 21:0.33255 22:0.305043 23:0.265938 24:0.266051 25:0.271116 26:0.299133 27:0.207178 28:0.251906 29:0.25119 30:0.246448 31:0.275421 32:0.219086 33:0.17477 34:0.264618 35:0.254129 36:0.240672 37:0.305225 38:0.316875 39:0.3196 40:0.298132 41:0.262131 42:0.0821821 43:0.289663 44:-0.0435918 45:0.143995 46:-0.108661 47:-0.354306 48:-0.316125 49:-0.162065 50:0.494397 51:0.687382 52:-0.143947 53:0.310538 54:0.32149 55:0.321841 56:0.299684 57:0.269247 58:0.194691 59:0.422888 60:-0.00181878 61:0.179579 62:-0.170713 63:-0.332173 64:-0.185154 65:-0.0385071 66:0.713307 67:0.644989 68:-0.138357 69:0.287605 70:0.300178 71:0.301375 72:0.280691 73:0.25456 74:0.134562 75:0.351848 76:0.00624168 77:0.0182018 78:-0.185416 79:-0.276544 80:-0.0833098 81:0.190601 82:0.864431 83:0.61156 84:-0.0163089 85:0.286389 86:0.301654 87:0.305706 88:0.289448 89:0.269513 90:0.189449 91:0.397171 92:0.122623 93:0.132992 94:-0.0118357 95:-0.0144634 96:0.235183 97:0.608826 98:0.982848 99:0.455581 100:-0.000773078 101:0.252821 102:0.266672 103:0.270774 104:0.257606 105:0.241669 106:0.186693 107:0.363546 108:0.0897308 109:0.110635 110:-0.0128842 111:0.00685037 112:0.26555 113:0.521643 114:0.719472 115:0.137037 116:-0.286596
-1 1:-1 2:-1 3:-1 4:-1 5:1 6:-1 7:0.258215 8:0.273173 9:0.275396 10:0.259875 11:0.243312 12:0.163622 13:0.21278 14:0.317083 15:0.274376 16:0.346359 17:0.241774 18:0.252163 19:0.190835 20:0.33255 21:0.305043 22:0.265938 23:0.266051 24:0.271116 25:0.299133 26:0.207178 27:0.251906 28:0.25119 29:0.246448 30:0.275421 31:0.219086 32:0.17477 33:0.264618 34:0.254129 35:0.240672 36:0.25927 37:0.316875 38:0.3196 39:0.298132 40:0.262131 41:0.234649 42:0.151288 43:0.322738 44:-0.0848745 45:0.150352 46:-0.169523 47:-0.369574 48:-0.240098 49:-0.142509 50:0.500453 51:0.6503 52:-0.124825 53:0.32149 54:0.321841 55:0.299684 56:0.269247 57:0.255483 58:0.284003 59:0.44323 60:-0.0432896 61:0.16138 62:-0.239166 63:-0.334816 64:-0.114091 65:0.00145908 66:0.70754 67:0.605275 68:-0.117919 69:0.300179 70:0.301375 71:0.280691 72:0.25456 73:0.248514 74:0.225247 75:0.359232 76:-0.0330856 77:-0.0127989 78:-0.237137 79:-0.263343 80:-0.0187147 81:0.243469 82:0.84453 83:0.568112 84:0.000148641 85:0.301597 86:0.30567 87:0.289419 88:0.269455 89:0.269942 90:0.279565 91:0.398737 92:0.0904722 93:0.106912 94:-0.0431377 95:0.015056 96:0.298179 97:0.64763 98:0.945506 99:0.406231 100:0.0128008 101:0.266899 102:0.270961 103:0.257699 104:0.241673 105:0.243522 106:0.263694 107:0.362794 108:0.0628671 109:0.0885969 110:-0.0367171 111:0.0332544 112:0.31287 113:0.544178 114:0.675361 115:0.0888518 116:-0.277955
-1 1:-1 2:-1 3:-1 4:1 5:-1 6:-1 7:0.273173 8:0.275396 9:0.259875 10:0.243312 11:0.163622 12:0.21278 13:0.317083 14:0.274376 15:0.346359 16:0.241774 17:0.252163 18:0.190835 19:0.33255 20:0.305043 21:0.265938 22:0.266051 23:0.271116 24:0.299133 25:0.207178 26:0.251906 27:0.25119 28:0.246448 29:0.275421 30:0.219086 31:0.17477 32:0.264618 33:0.254129 34:0.240672 35:0.25927 36:0.27266 37:0.3196 38:0.298132 39:0.262131 40:0.234649 41:0.221724 42:0.289663 43:0.302313 44:-0.0597433 45:0.0789622 46:-0.199584 47:-0.404409 48:-0.174684 49:-0.109108 50:0.47958 51:0.63347 52:-0.119605 53:0.321841 54:0.299684 55:0.269247 56:0.255483 57:0.263668 58:0.422888 59:0.408126 60:-0.0230837 61:0.0694376 62:-0.272966 63:-0.346547 64:-0.0605379 65:0.0524588 66:0.68258 67:0.575246 68:-0.104974 69:0.301376 70:0.280692 71:0.25456 72:0.248514 73:0.266199 74:0.351847 75:0.314193 76:-0.0242813 77:-0.107519 78:-0.257538 79:-0.254916 80:0.0286773 81:0.303227 82:0.810751 83:0.529709 84:0.0120068 85:0.305594 86:0.289363 87:0.269405 88:0.269861 89:0.29303 90:0.397432 91:0.351717 92:0.100324 93:0.0282876 94:-0.0452762 95:0.0407314 96:0.344959 97:0.688685 98:0.899002 99:0.361117 100:0.0239287 101:0.27114 102:0.257835 103:0.241717 104:0.243475 105:0.264683 106:0.362383 107:0.321191 108:0.0710256 109:0.023859 110:-0.0360441 111:0.0559807 112:0.346371 113:0.567629 114:0.624363 115:0.044682 116:-0.271165
1 1:-1 2:-1 3:1 4:-1 5:-1 6:-1 7:0.275396 8:0.259875 9:0.243312 10:0.163622 11:0.21278 12:0.317083 13:0.274376 14:0.346359 15:0.241774 16:0.252163 17:0.190835 18:0.33255 19:0.305043 20:0.265938 21:0.266051 22:0.271116 23:0.299133 24:0.207178 25:0.251906 26:0.25119 27:0.246448 28:0.275421 29:0.219086 30:0.17477 31:0.264618 32:0.254129 33:0.240672 34:0.25927 35:0.27266 36:0.273599 37:0.298132 38:0.262131 39:0.234649 40:0.221724 41:0.338492 42:0.322738 43:0.23839 44:-0.00765682 45:0.0435312 46:-0.229935 47:-0.37937 48:-0.166272 49:-0.0720926 50:0.452369 51:0.619193 52:-0.111403 53:0.299684 54:0.269247 55:0.255483 56:0.263668 57:0.393997 58:0.44323 59:0.336718 60:0.0133306 61:0.018778 62:-0.302275 63:-0.305813 64:-0.0565164 65:0.107867 66:0.654522 67:0.543763 68:-0.0895365 69:0.280692 70:0.254561 71:0.248514 72:0.266198 73:0.402985 74:0.35923 75:0.239129 76:-0.00591082 77:-0.158682 78:-0.271237 79:-0.205689 80:0.0367816 81:0.364952 82:0.774975 83:0.489856 84:0.0250634 85:0.289236 86:0.269298 87:0.269758 88:0.292892 89:0.426052 90:0.398897 91:0.279593 92:0.117631 93:-0.00814154 94:-0.0403117 95:0.0995009 96:0.358927 97:0.728519 98:0.851122 99:0.315175 100:0.034692 101:0.258008 102:0.241845 103:0.243513 104:0.26463 105:0.379233 106:0.361562 107:0.259362 108:0.0852319 109:-0.00486538 110:-0.0293298 111:0.105714 112:0.353499 113:0.589643 114:0.573113 115:0.00106751 116:-0.263174
1 1:-1 2:1 3:-1 4:-1 5:-1 6:-1 7:0.259875 8:0.243312 9:0.163622 10:0.21278 11:0.317083 12:0.274376 13:0.346359 14:0.241774 15:0.252163 16:0.190835 17:0.33255 18:0.305043 19:0.265938 20:0.266051 21:0.271116 22:0.299133 23:0.207178 24:0.251906 25:0.25119 26:0.246448 27:0.275421 28:0.219086 29:0.17477 30:0.264618 31:0.254129 32:0.240672 33:0.25927 34:0.27266 35:0.273599 36:0.262422 37:0.262131 38:0.234649 39:0.221724 40:0.338492 41:0.429655 42:0.302313 43:0.179575 44:0.00454182 45:0.0269416 46:-0.254696 47:-0.355266 48:-0.151659 49:-0.00868359 50:0.399404 51:0.597171 52:-0.0953059 53:0.269247 54:0.255483 55:0.263668 56:0.393997 57:0.479064 58:0.408126 59:0.281182 60:0.0041466 61:-0.0116533 62:-0.321187 63:-0.265616 64:-0.050236 65:0.179761 66:0.612967 67:0.504992 68:-0.065614 69:0.254561 70:0.248514 71:0.266198 72:0.402985 73:0.481849 74:0.314191 75:0.18432 76:-0.0251943 77:-0.18792 78:-0.27391 79:-0.158228 80:0.0467248 81:0.435777 82:0.730691 83:0.445722 84:0.0434194 85:0.269199 86:0.26968 87:0.292819 88:0.425939 89:0.497269 90:0.351841 91:0.230303 92:0.102871 93:-0.0227495 94:-0.0247119 95:0.155166 96:0.374367 97:0.771719 98:0.798562 99:0.267753 100:0.048685 101:0.242088 102:0.243714 103:0.264742 104:0.379255 105:0.438826 106:0.320077 107:0.217958 108:0.0728534 109:-0.0149871 110:-0.0138236 111:0.151991 112:0.361546 113:0.613435 114:0.518706 115:-0.0431857 116:-0.25332
1 1:1 2:-1 3:-1 4:-1 5:-1 6:-1 7:0.243312 8:0.163622 9:0.21278 10:0.317083 11:0.274376 12:0.346359 13:0.241774 14:0.252163 15:0.190835 16:0.33255 17:0.305043 18:0.265938 19:0.266051 20:0.271116 21:0.299133 22:0.207178 23:0.251906 24:0.25119 25:0.246448 26:0.275421 27:0.219086 28:0.17477 29:0.264618 30:0.254129 31:0.240672 32:0.25927 33:0.27266 34:0.273599 35:0.262422 36:0.244572 37:0.234649 38:0.221724 39:0.338492 40:0.429655 41:0.388191 42:0.23839 43:0.198453 44:0.00848494 45:-0.0337107 46:-0.236937 47:-0.326807 48:-0.121065 49:0.024592 50:0.386927 51:0.559132 52:-0.0792366 53:0.255483 54:0.263668 55:0.393997 56:0.479064 57:0.425546 58:0.336718 59:0.305011 60:-0.018768 61:-0.0796537 62:-0.299593 63:-0.221968 64:-0.0366194 65:0.234912 66:0.602218 67:0.455228 68:-0.0434164 69:0.248514 70:0.266198 71:0.402985 72:0.481848 73:0.415562 74:0.239127 75:0.205098 76:-0.0551264 77:-0.246955 78:-0.243898 79:-0.109744 80:0.0619985 81:0.493723 82:0.708024 83:0.395786 84:0.0596929 85:0.269611 86:0.292771 87:0.42589 88:0.497184 89:0.428695 90:0.279795 91:0.253398 92:0.0804259 93:-0.0606079 94:0.0189614 95:0.21 96:0.393905 97:0.804732 98:0.760773 99:0.218037 100:0.0615545 101:0.244058 102:0.265049 103:0.379473 104:0.438955 105:0.378051 106:0.258519 107:0.238202 108:0.0545281 109:-0.0437558 110:0.0246995 111:0.196791 112:0.372616 113:0.629017 114:0.47658 115:-0.0885475 116:-0.244886
-1 1:-1 2:-1 3:-1 4:-1 5:-1 6:1 7:0.163622 8:0.21278 9:0.317083 10:0.274376 11:0.346359 12:0.241774 13:0.252163 14:0.190835 15:0.33255 16:0.305043 17:0.265938 18:0.266051 19:0.271116 20:0.299133 21:0.207178 22:0.251906 23:0.25119 24:0.246448 25:0.275421 26:0.219086 27:0.17477 28:0.264618 29:0.254129 30:0.240672 31:0.25927 32:0.27266 33:0.273599 34:0.262422 35:0.244572 36:0.282887 37:0.221724 38:0.338492 39:0.429655 40:0.388191 41:0.398964 42:0.179575 43:0.28469 44:-0.0639808 45:-0.0612529 46:-0.281413 47:-0.249298 48:-0.113493 49:0.068193 50:0.403883 51:0.489967 52:-0.0635123 53:0.263668 54:0.393997 55:0.479064 56:0.425546 57:0.42462 58:0.281182 59:0.383729 60:-0.110603 61:-0.108128 62:-0.331112 63:-0.143813 64:-0.0462176 65:0.298978 66:0.610408 67:0.388625 68:-0.0292043 69:0.266199 70:0.402985 71:0.481849 72:0.415562 73:0.40513 74:0.184319 75:0.27206 76:-0.135271 77:-0.264813 78:-0.253425 79:-0.0381712 80:0.0599764 81:0.555717 82:0.697022 83:0.337794 84:0.0743824 85:0.292713 86:0.425852 87:0.497142 88:0.428626 89:0.415777 90:0.230559 91:0.317659 92:0.0180472 93:-0.0596718 94:0.0290238 95:0.281628 96:0.399555 97:0.83792 98:0.730401 99:0.164409 100:0.0715936 101:0.265446 102:0.379844 103:0.439227 104:0.378235 105:0.365927 106:0.217345 107:0.292641 108:0.0038261 109:-0.0399565 110:0.0349713 111:0.254578 112:0.372487 113:0.644137 114:0.440724 115:-0.136218 116:-0.238918
